date;euroUs;usEuro;euroYean;yeanEuro
08/06/2021;1,2182;0,82088327;133,28;0,007503001
09/06/2021;1,2195;0,8200082;133,38;0,007497376
10/06/2021;1,2174;0,821422704;133,35;0,007499063
11/06/2021;1,2125;0,824742268;132,88;0,007525587
14/06/2021;1,2112;0,825627477;132,95;0,007521625
15/06/2021;1,2108;0,825900231;133,28;0,007503001
16/06/2021;1,2124;0,824810294;133,19;0,007508071
17/06/2021;1,1937;0,837731423;132,09;0,007570596
18/06/2021;1,1898;0,840477391;131,12;0,007626602
21/06/2021;1,1891;0,840972164;130,91;0,007638836
22/06/2021;1,1894;0,840760047;131,5;0,007604563
23/06/2021;1,1951;0,836750063;132,44;0,007550589
24/06/2021;1,1936;0,837801609;132,2;0,007564297
25/06/2021;1,195;0,836820084;132,27;0,007560293
28/06/2021;1,191;0,839630563;132,13;0,007568304
29/06/2021;1,1888;0,841184388;131,54;0,00760225
30/06/2021;1,1884;0,841467519;131,43;0,007608613
01/07/2021;1,1884;0,841467519;132,42;0,007551729
02/07/2021;1,1823;0,845809016;131,74;0,007590709
05/07/2021;1,1866;0,842743974;131,58;0,007599939
06/07/2021;1,1838;0,844737287;130,99;0,007634171
07/07/2021;1,1831;0,845237089;130,86;0,007641755
08/07/2021;1,1838;0,844737287;129,91;0,007697637
09/07/2021;1,1858;0,843312532;130,46;0,007665185
12/07/2021;1,1852;0,843739453;130,55;0,0076599
13/07/2021;1,1844;0,844309355;130,55;0,0076599
14/07/2021;1,1812;0,846596681;130,3;0,007674597
15/07/2021;1,1809;0,846811754;129,93;0,007696452
16/07/2021;1,1802;0,847314015;130,03;0,007690533
19/07/2021;1,1766;0,84990651;128,96;0,007754342
20/07/2021;1,1775;0,8492569;129,03;0,007750136
21/07/2021;1,1772;0,849473327;129,63;0,007714264
22/07/2021;1,1775;0,8492569;129,83;0,00770238
23/07/2021;1,1767;0,849834282;130,11;0,007685804
26/07/2021;1,1787;0,848392297;130,05;0,00768935
27/07/2021;1,181;0,846740051;129,98;0,007693491
28/07/2021;1,1807;0,846955196;129,97;0,007694083
29/07/2021;1,1873;0,842247115;130,41;0,007668124
30/07/2021;1,1891;0,840972164;130,39;0,0076693
02/08/2021;1,1886;0,84132593;130,17;0,007682262
03/08/2021;1,1885;0,841396719;129,7;0,0077101
04/08/2021;1,1861;0,843099233;129,31;0,007733354
05/08/2021;1,185;0,843881857;129,79;0,007704754
06/08/2021;1,1807;0,846955196;129,64;0,007713669
09/08/2021;1,1761;0,850267834;129,5;0,007722008
10/08/2021;1,1722;0,853096741;129,48;0,0077232
11/08/2021;1,1718;0,85338795;129,68;0,007711289
12/08/2021;1,1739;0,851861317;129,61;0,007715454
13/08/2021;1,1765;0,849978751;129,64;0,007713669
16/08/2021;1,1772;0,849473327;128,75;0,00776699
17/08/2021;1,1767;0,849834282;128,57;0,007777864
18/08/2021;1,1723;0,85302397;128,67;0,007771819
19/08/2021;1,1696;0,85499316;128,21;0,007799704
20/08/2021;1,1671;0,856824608;127,97;0,007814331
23/08/2021;1,1718;0,85338795;129,02;0,007750736
24/08/2021;1,174;0,851788756;128,74;0,007767594
25/08/2021;1,1736;0,852079073;129;0,007751938
26/08/2021;1,1767;0,849834282;129,6;0,007716049
27/08/2021;1,1761;0,850267834;129,59;0,007716645
30/08/2021;1,1801;0,847385815;129,66;0,007712479
31/08/2021;1,1834;0,845022816;129,95;0,007695267
01/09/2021;1,1817;0,84623847;130,35;0,007671653
02/09/2021;1,1846;0,844166807;130,31;0,007674008
03/09/2021;1,1872;0,842318059;130,54;0,007660487
06/09/2021;1,1864;0,842886042;130,34;0,007672242
07/09/2021;1,186;0,84317032;130,51;0,007662248
08/09/2021;1,1827;0,845522956;130,31;0,007674008
09/09/2021;1,1838;0,844737287;130,1;0,007686395
10/09/2021;1,1841;0,844523267;130,03;0,007690533
13/09/2021;1,178;0,848896435;129,62;0,007714859
14/09/2021;1,1814;0,84645336;130,08;0,007687577
15/09/2021;1,1824;0,845737483;129,11;0,007745333
16/09/2021;1,1763;0,850123268;128,67;0,007771819
17/09/2021;1,178;0,848896435;129,61;0,007715454
20/09/2021;1,1711;0,853898045;128,18;0,007801529
21/09/2021;1,1738;0,85193389;128,34;0,007791803
22/09/2021;1,1729;0,852587603;128,5;0,007782101
23/09/2021;1,1715;0,853606487;128,88;0,007759156
24/09/2021;1,1719;0,853315129;129,49;0,007722604
27/09/2021;1,1698;0,854846982;129,74;0,007707723
28/09/2021;1,1678;0,856311012;130,17;0,007682262
29/09/2021;1,1654;0,858074481;129,89;0,007698822
30/09/2021;1,1579;0,863632438;129,67;0,007711884
01/10/2021;1,16;0,862068966;128,97;0,007753741
04/10/2021;1,1636;0,859401856;129,21;0,007739339
05/10/2021;1,1602;0,861920359;128,99;0,007752539
06/10/2021;1,1542;0,86640097;128,52;0,00778089
07/10/2021;1,1562;0,864902266;128,78;0,007765181
08/10/2021;1,1569;0,864378944;129,32;0,007732756
11/10/2021;1,1574;0,86400553;130,7;0,007651109
12/10/2021;1,1555;0,865426222;131,06;0,007630093
13/10/2021;1,1562;0,864902266;131,3;0,007616146
14/10/2021;1,1602;0,861920359;131,65;0,007595898
15/10/2021;1,1602;0,861920359;132,65;0,007538636
18/10/2021;1,1604;0,861771803;132,46;0,007549449
19/10/2021;1,1655;0,858000858;133,12;0,007512019
20/10/2021;1,1623;0,860363073;132,78;0,007531255
21/10/2021;1,1637;0,859328005;132,85;0,007527286
22/10/2021;1,163;0,859845228;132,43;0,007551159
25/10/2021;1,1603;0,861846074;131,88;0,007582651
26/10/2021;1,1618;0,860733345;132,47;0,007548879
27/10/2021;1,1617;0,860807437;132;0,007575758
28/10/2021;1,1593;0,862589494;131,7;0,007593014
29/10/2021;1,1645;0,858737656;132,62;0,007540341
01/11/2021;1,1578;0,863707031;132,19;0,007564869
02/11/2021;1,1603;0,861846074;132,03;0,007574036
03/11/2021;1,1578;0,863707031;131,9;0,007581501
04/11/2021;1,1569;0,864378944;131,77;0,007588981
05/11/2021;1,1519;0,868130914;130,98;0,007634753
08/11/2021;1,1579;0,863632438;131,29;0,007616726
09/11/2021;1,1577;0,863781636;130,9;0,007639419
10/11/2021;1,1558;0,865201592;130,9;0,007639419
11/11/2021;1,146;0,872600349;130,59;0,007657554
12/11/2021;1,1448;0,873515024;130,5;0,007662835
15/11/2021;1,1444;0,873820343;130,32;0,007673419
16/11/2021;1,1368;0,87966221;129,89;0,007698822
17/11/2021;1,1316;0,883704489;129,78;0,007705348
18/11/2021;1,1345;0,881445571;129,58;0,00771724
19/11/2021;1,1271;0,887232721;128,22;0,007799095
22/11/2021;1,1278;0,886682036;128,69;0,007770612
23/11/2021;1,1259;0,888178346;129,36;0,007730365
24/11/2021;1,1206;0,892379083;129,06;0,007748334
25/11/2021;1,1223;0,891027355;129,41;0,007727378
26/11/2021;1,1291;0,885661146;128,82;0,00776277
29/11/2021;1,1276;0,886839305;128,21;0,007799704
30/11/2021;1,1363;0,880049283;128,2;0,007800312
01/12/2021;1,1314;0,883860704;128,27;0,007796055
02/12/2021;1,1339;0,881911985;127,94;0,007816164
03/12/2021;1,1291;0,885661146;127,97;0,007814331
06/12/2021;1,1287;0,885975016;127,78;0,007825951
07/12/2021;1,1256;0,888415068;127,83;0,00782289
08/12/2021;1,1299;0,885034074;128,57;0,007777864
09/12/2021;1,1311;0,884095129;128,21;0,007799704
10/12/2021;1,1273;0,887075313;128,2;0,007800312
13/12/2021;1,1278;0,886682036;128,19;0,007800921
14/12/2021;1,1309;0,884251481;128,45;0,00778513
15/12/2021;1,1262;0,887941751;128,25;0,007797271
16/12/2021;1,1336;0,882145378;129,37;0,007729767
17/12/2021;1,133;0,882612533;128,28;0,007795447
20/12/2021;1,1273;0,887075313;127,98;0,007813721
21/12/2021;1,1295;0,885347499;128,44;0,007785737
22/12/2021;1,1301;0,884877444;129,08;0,007747134
23/12/2021;1,131;0,884173298;129,39;0,007728573
24/12/2021;1,1317;0,883626403;129,45;0,00772499
27/12/2021;1,1312;0,884016973;129,79;0,007704754
28/12/2021;1,1331;0,882534639;130,16;0,007682852
29/12/2021;1,1303;0,884720871;129,97;0,007694083
30/12/2021;1,1334;0,882301041;130,44;0,00766636
31/12/2021;1,1326;0,882924245;130,38;0,007669888
03/01/2022;1,1355;0,880669309;130,56;0,007659314
04/01/2022;1,1279;0,886603422;131,17;0,007623694
05/01/2022;1,1319;0,883470271;131,03;0,00763184
06/01/2022;1,1315;0,883782589;131,05;0,007630675
07/01/2022;1,1298;0,885112409;130,9;0,007639419
10/01/2022;1,1318;0,88354833;130,45;0,007665772
11/01/2022;1,1336;0,882145378;130,95;0,007636502
12/01/2022;1,137;0,879507476;131,19;0,007622532
13/01/2022;1,1463;0,872371979;130,98;0,007634753
14/01/2022;1,1447;0,873591334;130,17;0,007682262
17/01/2022;1,1403;0,876962203;130,64;0,007654623
18/01/2022;1,1367;0,879739597;130,39;0,0076693
19/01/2022;1,1345;0,881445571;129,86;0,007700601
20/01/2022;1,1338;0,881989769;129,53;0,007720219
21/01/2022;1,1348;0,881212548;129,14;0,007743534
24/01/2022;1,1304;0,884642604;128,62;0,007774841
25/01/2022;1,1268;0,887468939;128,49;0,007782707
26/01/2022;1,1277;0,886760663;128,86;0,00776036
27/01/2022;1,116;0,896057348;128,74;0,007767594
28/01/2022;1,1138;0,897827258;128,68;0,007771215
31/01/2022;1,1156;0,89637863;128,79;0,007764578
01/02/2022;1,126;0,888099467;129,12;0,007744734
02/02/2022;1,1323;0,883158174;129,37;0,007729767
03/02/2022;1,1286;0,886053518;129,63;0,007714264
04/02/2022;1,1464;0,872295883;131,72;0,007591862
07/02/2022;1,1447;0,873591334;131,59;0,007599362
08/02/2022;1,1408;0,87657784;131,68;0,007594168
09/02/2022;1,1435;0,874508089;132,04;0,007573463
10/02/2022;1,1439;0,87420229;132,42;0,007551729
11/02/2022;1,1417;0,875886835;132,24;0,007562008
14/02/2022;1,1316;0,883704489;130,6;0,007656968
15/02/2022;1,1345;0,881445571;131,18;0,007623113
16/02/2022;1,1372;0,879352796;131,56;0,007601095
17/02/2022;1,137;0,879507476;130,84;0,007642923
18/02/2022;1,1354;0,880746873;130,59;0,007657554
21/02/2022;1,1338;0,881989769;130,2;0,007680492
22/02/2022;1,1342;0,881678716;130,54;0,007660487
23/02/2022;1,1344;0,881523272;130,58;0,007658141
24/02/2022;1,1163;0,895816537;128,28;0,007795447
25/02/2022;1,1216;0,891583452;129,64;0,007713669
28/02/2022;1,1199;0,892936869;129,31;0,007733354
01/03/2022;1,1162;0,895896793;128,15;0,007803355
02/03/2022;1,1106;0,900414191;128,08;0,00780762
03/03/2022;1,1076;0,902853016;128,18;0,007801529
04/03/2022;1,0929;0,914996798;126,17;0,007925814
07/03/2022;1,0895;0,917852226;125,55;0,007964954
08/03/2022;1,0892;0,918105031;126,03;0,007934619
09/03/2022;1,0993;0,90966979;127,31;0,007854843
10/03/2022;1,1084;0,902201371;128,54;0,007779679
11/03/2022;1,099;0,909918107;128,46;0,007784524
14/03/2022;1,096;0,912408759;129,3;0,007733952
15/03/2022;1,0991;0,90983532;129,67;0,007711884
16/03/2022;1,0994;0,909587047;130,05;0,00768935
17/03/2022;1,1051;0,904895485;131,27;0,007617887
18/03/2022;1,1008;0,908430233;131,4;0,00761035
21/03/2022;1,1038;0,905961225;131,57;0,007600517
22/03/2022;1,1024;0,907111756;132,96;0,007521059
23/03/2022;1,0985;0,910332271;132,65;0,007538636
24/03/2022;1,0978;0,910912735;133,71;0,007478872
25/03/2022;1,1002;0,90892565;134,07;0,00745879
28/03/2022;1,0966;0,911909539;135,93;0,007356728
29/03/2022;1,1085;0,902119982;136,66;0,00731743
30/03/2022;1,1126;0,898795614;135,47;0,007381708
31/03/2022;1,1101;0,900819746;135,17;0,007398091
01/04/2022;1,1052;0,904813608;135,35;0,007388253
04/04/2022;1,1005;0,908677874;135,08;0,00740302
05/04/2022;1,0969;0,911660133;134,76;0,0074206
06/04/2022;1,0923;0,915499405;135,3;0,007390983
07/04/2022;1,0916;0,916086479;135,32;0,007389891
08/04/2022;1,0861;0,920725532;134,87;0,007414547
11/04/2022;1,09;0,917431193;137,01;0,007298737
12/04/2022;1,0861;0,920725532;136,29;0,007337295
13/04/2022;1,0826;0,923702198;136,26;0,007338911
14/04/2022;1,0878;0,919286634;136,32;0,007335681
19/04/2022;1,0803;0,925668796;138,4;0,007225434
20/04/2022;1,083;0,923361034;138,53;0,007218653
21/04/2022;1,0887;0,918526683;139,61;0,007162811
22/04/2022;1,0817;0,924470741;138,83;0,007203054
25/04/2022;1,0746;0,93057882;137,73;0,007260582
26/04/2022;1,0674;0,936855912;136,15;0,00734484
27/04/2022;1,0583;0,944911651;135,57;0,007376263
28/04/2022;1,0485;0,953743443;137,13;0,00729235
29/04/2022;1,054;0,948766603;137,01;0,007298737
02/05/2022;1,0524;0,950209046;136,63;0,007319037
03/05/2022;1,0556;0,947328534;137,06;0,007296075
04/05/2022;1,0531;0,949577438;136,84;0,007307805
05/05/2022;1,0568;0,946252839;137,18;0,007289692
06/05/2022;1,057;0,946073794;137,9;0,007251632
09/05/2022;1,0559;0,947059381;138,1;0,00724113
10/05/2022;1,0554;0,947508054;137,38;0,00727908
11/05/2022;1,0553;0,947597839;137,07;0,007295542
12/05/2022;1,0408;0,960799385;133,85;0,00747105
13/05/2022;1,0385;0,962927299;133,91;0,007467702
16/05/2022;1,0422;0,959508732;135,01;0,007406859
17/05/2022;1,0541;0,948676596;136,32;0,007335681
18/05/2022;1,0523;0,950299344;135,76;0,00736594
19/05/2022;1,0525;0,950118765;134,46;0,007437156
20/05/2022;1,0577;0,945447669;135,34;0,007388799
23/05/2022;1,0659;0,938174313;136,05;0,007350239
24/05/2022;1,072;0,932835821;136,49;0,007326544
25/05/2022;1,0656;0,938438438;135,34;0,007388799
26/05/2022;1,0697;0,934841544;135,95;0,007355645
27/05/2022;1,0722;0,932661817;136,05;0,007350239
30/05/2022;1,0764;0,929022668;137,25;0,007285974
31/05/2022;1,0713;0,933445347;137,36;0,00728014
01/06/2022;1,0712;0,933532487;138,68;0,007210845
02/06/2022;1,0692;0,935278713;138,72;0,007208766
03/06/2022;1,073;0,931966449;139,59;0,007163837
06/06/2022;1,0726;0,932314003;140,16;0,007134703
07/06/2022;1,0662;0,937910336;141,66;0,007059156
08/06/2022;1,0739;0,931185399;143,92;0,006948305
09/06/2022;1,0743;0,930838686;143,93;0,006947822
10/06/2022;1,0578;0,945358291;141,69;0,007057661
13/06/2022;1,0455;0,956480153;140,51;0,007116931
14/06/2022;1,0452;0,956754688;140,62;0,007111364
15/06/2022;1,0431;0,958680855;140,49;0,007117944
16/06/2022;1,04;0,961538462;138,24;0,007233796
17/06/2022;1,0486;0,953652489;141,21;0,007081651
20/06/2022;1,0517;0,950841495;141,94;0,00704523
21/06/2022;1,055;0,947867299;143,75;0,006956522
22/06/2022;1,0521;0,950479992;143,11;0,006987632
23/06/2022;1,0493;0,953016297;142,11;0,007036802
24/06/2022;1,0524;0,950209046;142,19;0,007032843
27/06/2022;1,0572;0,945894816;143,25;0,006980803
28/06/2022;1,0561;0,94688003;143,67;0,006960395
29/06/2022;1,0517;0,950841495;143,53;0,006967185
30/06/2022;1,0387;0,962741889;141,54;0,007065141
01/07/2022;1,0425;0,959232614;141,05;0,007089685
04/07/2022;1,0455;0,956480153;141,51;0,007066638
05/07/2022;1,029;0,971817298;139,77;0,007154611
06/07/2022;1,0177;0,982607841;137,71;0,007261637
07/07/2022;1,018;0,982318271;138,11;0,007240605
08/07/2022;1,0163;0,983961429;138,05;0,007243752
11/07/2022;1,0098;0,990295108;138,77;0,007206168
12/07/2022;1,0042;0,995817566;137,31;0,007282791
13/07/2022;1,0067;0,993344591;138,02;0,007245327
14/07/2022;1,0005;0,99950025;139,04;0,007192175
15/07/2022;1,0059;0,994134606;139,49;0,007168973
18/07/2022;1,0131;0,987069391;140,16;0,007134703
19/07/2022;1,0245;0,976085896;141,01;0,007091696
20/07/2022;1,0199;0,980488283;140,92;0,007096225
21/07/2022;1,0199;0,980488283;141,46;0,007069136
22/07/2022;1,019;0,981354269;139,51;0,007167945
25/07/2022;1,0236;0,976944119;139,84;0,00715103
26/07/2022;1,0124;0,987751877;138,35;0,007228045
27/07/2022;1,0152;0,985027581;138,89;0,007199942
28/07/2022;1,0122;0,987947046;137,26;0,007285444
29/07/2022;1,0198;0,980584428;136,42;0,007330303
01/08/2022;1,0233;0,977230529;135,38;0,007386615
02/08/2022;1,0224;0,978090767;133,9;0,00746826
03/08/2022;1,0194;0,980969198;136,18;0,007343222
04/08/2022;1,0181;0,982221786;135,81;0,007363228
05/08/2022;1,0233;0,977230529;136,22;0,007341066
08/08/2022;1,0199;0,980488283;137,62;0,007266386
09/08/2022;1,0234;0,97713504;138,26;0,00723275
10/08/2022;1,0252;0,97541943;138,16;0,007237985
11/08/2022;1,0338;0,967305088;136,57;0,007322252
12/08/2022;1,0285;0,972289742;137,47;0,007274314
15/08/2022;1,0195;0,980872977;135,61;0,007374087
16/08/2022;1,0131;0,987069391;136,11;0,007346999
17/08/2022;1,0164;0,98386462;137,36;0,00728014
18/08/2022;1,0178;0,982511299;137,17;0,007290224
19/08/2022;1,0054;0,994629003;137,67;0,007263747
22/08/2022;1,0001;0,99990001;137,08;0,00729501
23/08/2022;0,9927;1,007353682;136,34;0,007334605
24/08/2022;0,9934;1,006643849;135,74;0,007367025
25/08/2022;0,997;1,003009027;136,07;0,007349159
26/08/2022;1,0007;0,99930049;137,02;0,007298205
29/08/2022;0,9986;1,001401963;138,49;0,007220738
30/08/2022;1,0034;0,996611521;138,71;0,007209286
31/08/2022;1;1;138,72;0,007208766
01/09/2022;1,0004;0,99960016;139,34;0,00717669
02/09/2022;0,9993;1,00070049;140,36;0,007124537
05/09/2022;0,992;1,008064516;139,47;0,007170001
06/09/2022;0,9928;1,007252216;140,91;0,007096728
07/09/2022;0,9885;1,011633789;143,2;0,00698324
08/09/2022;1,0009;0,999100809;143,65;0,006961364
09/09/2022;1,0049;0,995123893;143,3;0,006978367
12/09/2022;1,0155;0,984736583;144,49;0,006920894
13/09/2022;1,0175;0,982800983;144,5;0,006920415
14/09/2022;0,999;1,001001001;143,08;0,006989097
15/09/2022;0,9992;1,000800641;143,43;0,006972042
16/09/2022;0,9954;1,004621258;142,53;0,007016067
19/09/2022;0,999;1,001001001;143,42;0,006972528
20/09/2022;0,9986;1,001401963;143,34;0,00697642
21/09/2022;0,9906;1,009489198;142,66;0,007009673
22/09/2022;0,9884;1,011736139;139,18;0,00718494
23/09/2022;0,9754;1,025220422;139,43;0,007172058
26/09/2022;0,9646;1,03669915;139,07;0,007190623
27/09/2022;0,9644;1,036914144;139,28;0,007179782
28/09/2022;0,9565;1,045478306;138,39;0,007225956
29/09/2022;0,9706;1,030290542;140,46;0,007119465
30/09/2022;0,9748;1,025851457;141,01;0,007091696
03/10/2022;0,9764;1,024170422;141,49;0,007067637
04/10/2022;0,9891;1,011020119;143,3;0,006978367
05/10/2022;0,9915;1,008572869;143,18;0,006984216
06/10/2022;0,986;1,014198783;142,68;0,007008691
07/10/2022;0,9797;1,020720629;141,92;0,007046223
10/10/2022;0,9697;1,031246777;141,16;0,00708416
11/10/2022;0,9723;1,028489149;141,54;0,007065141
12/10/2022;0,9706;1,030290542;142,34;0,007025432
13/10/2022;0,9739;1,026799466;142,94;0,006995942
14/10/2022;0,9717;1,029124215;143,63;0,006962334
17/10/2022;0,9739;1,026799466;145;0,006896552
18/10/2022;0,9835;1,016776817;146,65;0,006818957
19/10/2022;0,9778;1,022704029;146,34;0,006833402
20/10/2022;0,9811;1,019264091;146,99;0,006803184
21/10/2022;0,973;1,027749229;147,59;0,006775527
24/10/2022;0,9851;1,015125368;146,76;0,006813846
25/10/2022;0,9861;1,014095933;146,84;0,006810133
26/10/2022;1,0023;0,997705278;147,32;0,006787945
27/10/2022;1,0037;0,99631364;147,37;0,006785642
28/10/2022;0,9951;1,004924128;146,79;0,006812453
31/10/2022;0,9914;1,008674602;147,4;0,006784261
01/11/2022;0,9947;1,00532824;146,35;0,006832935
02/11/2022;0,9908;1,009285426;145,75;0,006861063
03/11/2022;0,9753;1,025325541;144,58;0,006916586
04/11/2022;0,9872;1,012965964;145,19;0,006887527
07/11/2022;0,9993;1,00070049;146,18;0,006840881
08/11/2022;0,9996;1,00040016;146,25;0,006837607
09/11/2022;1,0039;0,996115151;146,82;0,006811061
10/11/2022;0,9954;1,004621258;145,47;0,00687427
11/11/2022;1,0308;0,970120295;143,89;0,006949753
14/11/2022;1,0319;0,969086152;144,86;0,006903217
15/11/2022;1,0404;0,961168781;144,84;0,00690417
16/11/2022;1,0412;0,960430273;145,29;0,006882786
17/11/2022;1,0319;0,969086152;144,8;0,006906077
18/11/2022;1,0366;0,964692263;145,12;0,006890849
21/11/2022;1,0246;0,97599063;145,33;0,006880892
22/11/2022;1,0274;0,973330738;145,2;0,006887052
23/11/2022;1,0325;0,968523002;145,75;0,006861063
24/11/2022;1,0413;0,960338039;143,9;0,00694927
25/11/2022;1,0375;0,963855422;144,62;0,006914673
28/11/2022;1,0463;0,955748829;144,9;0,006901311
29/11/2022;1,0366;0,964692263;143,36;0,006975446
30/11/2022;1,0376;0,963762529;144,28;0,006930968
01/12/2022;1,0454;0,956571647;142,48;0,007018529
02/12/2022;1,0538;0,948946669;141,32;0,007076139
05/12/2022;1,0587;0,944554642;143,07;0,006989586
06/12/2022;1,0516;0,950931913;143,33;0,006976906
07/12/2022;1,0529;0,949757812;144,44;0,00692329
08/12/2022;1,0519;0,950660709;143,75;0,006956522
09/12/2022;1,0559;0,947059381;143,3;0,006978367
12/12/2022;1,0562;0,946790381;144,86;0,006903217
13/12/2022;1,0545;0,948316738;144,85;0,006903693
14/12/2022;1,0649;0,93905531;143,68;0,006959911
15/12/2022;1,0621;0,941530929;145,07;0,006893224
16/12/2022;1,0619;0,941708259;145,53;0,006871435
19/12/2022;1,0598;0,943574259;144,65;0,006913239
20/12/2022;1,0599;0,943485234;140,58;0,007113387
21/12/2022;1,0636;0,940203084;140,29;0,007128092
22/12/2022;1,0633;0,940468353;140,42;0,007121493
23/12/2022;1,0622;0,94144229;140,86;0,007099247
27/12/2022;1,0624;0,94126506;141,68;0,007058159
28/12/2022;1,064;0,939849624;142,21;0,007031854
29/12/2022;1,0649;0,93905531;142,24;0,007030371
30/12/2022;1,0666;0,937558597;140,66;0,007109342
02/01/2023;1,0683;0,936066648;139,62;0,007162298
03/01/2023;1,0545;0,948316738;137,93;0,007250054
04/01/2023;1,0599;0,943485234;138,74;0,007207727
05/01/2023;1,0601;0,943307235;140,95;0,007094714
06/01/2023;1,05;0,952380952;141,3;0,007077141
09/01/2023;1,0696;0,934928945;141,35;0,007074637
10/01/2023;1,0723;0,932574839;141,92;0,007046223
11/01/2023;1,0747;0,93049223;142,61;0,007012131
12/01/2023;1,0772;0,928332714;140,61;0,00711187
13/01/2023;1,0814;0,924727205;139,02;0,00719321
16/01/2023;1,0812;0,924898261;138,92;0,007198388
17/01/2023;1,0843;0,922253989;139,5;0,007168459
18/01/2023;1,0839;0,922594335;139,79;0,007153588
19/01/2023;1,0815;0,924641701;139,02;0,00719321
20/01/2023;1,0826;0,923702198;140,86;0,007099247
23/01/2023;1,0871;0,919878576;141,65;0,007059654
24/01/2023;1,0858;0,920979923;141,47;0,007068636
25/01/2023;1,0878;0,919286634;141,17;0,007083658
26/01/2023;1,0895;0,917852226;141,38;0,007073136
27/01/2023;1,0865;0,920386562;141,1;0,007087172
30/01/2023;1,0903;0,917178758;141,79;0,007052684
31/01/2023;1,0833;0,923105326;141,27;0,007078644
01/02/2023;1,0894;0,917936479;141,37;0,007073637
02/02/2023;1,0988;0,910083728;141,12;0,007086168
03/02/2023;1,0937;0,914327512;140,45;0,007119972
06/02/2023;1,0776;0,927988122;142,41;0,007021979
07/02/2023;1,07;0,934579439;141,3;0,007077141
08/02/2023;1,0735;0,931532371;140,81;0,007101768
09/02/2023;1,0771;0,928418903;140,8;0,007102273
10/02/2023;1,069;0,935453695;139,88;0,007148985
13/02/2023;1,0686;0,935803856;141,65;0,007059654
14/02/2023;1,0759;0,92945441;142,14;0,007035317
15/02/2023;1,07;0,934579439;143,05;0,006990563
16/02/2023;1,07;0,934579439;143,31;0,00697788
17/02/2023;1,0625;0,941176471;143,18;0,006984216
20/02/2023;1,0674;0,936855912;143,09;0,006988609
21/02/2023;1,0664;0,937734434;143,76;0,006956038
22/02/2023;1,0644;0,93949643;143,24;0,00698129
23/02/2023;1,0616;0,941974378;143,32;0,006977393
24/02/2023;1,057;0,946073794;143,55;0,006966214
27/02/2023;1,0554;0,947508054;143,88;0,006950236
28/02/2023;1,0619;0,941708259;145,23;0,00688563
01/03/2023;1,0684;0,935979034;144,82;0,006905124
02/03/2023;1,0605;0,942951438;145,07;0,006893224
03/03/2023;1,0615;0,942063118;144,55;0,006918021
06/03/2023;1,0646;0,939319932;144,64;0,006913717
07/03/2023;1,0665;0,937646507;145,21;0,006886578
08/03/2023;1,0545;0,948316738;144,7;0,00691085
09/03/2023;1,0554;0,947508054;143,82;0,006953136
10/03/2023;1,0586;0,944643869;144,7;0,00691085
13/03/2023;1,0706;0,93405567;141,96;0,007044238
14/03/2023;1,0737;0,931358853;144,09;0,006940107
15/03/2023;1,0549;0,947957152;139,51;0,007167945
16/03/2023;1,0595;0,943841435;140,18;0,007133685
17/03/2023;1,0623;0,941353667;140,57;0,007113893
20/03/2023;1,0717;0,933096949;140,77;0,007103786
21/03/2023;1,0776;0,927988122;142,63;0,007011148
22/03/2023;1,0785;0,927213723;143,13;0,006986655
23/03/2023;1,0879;0,919202133;142,87;0,00699937
24/03/2023;1,0745;0,930665426;139,85;0,007150518
27/03/2023;1,0773;0,928246542;141,64;0,007060152
28/03/2023;1,0841;0,922424131;141,69;0,007057661
29/03/2023;1,0847;0,921913893;143,58;0,006964758
30/03/2023;1,0886;0,91861106;144,42;0,006924249
31/03/2023;1,0875;0,91954023;144,83;0,006904647
03/04/2023;1,087;0,919963201;144,51;0,006919936
04/04/2023;1,0901;0,917347032;144,94;0,006899407
05/04/2023;1,094;0,914076782;143,74;0,006957006
06/04/2023;1,0915;0,916170408;143,49;0,006969127
11/04/2023;1,0905;0,917010546;145,28;0,00688326
12/04/2023;1,0922;0,915583227;146,09;0,006845095
13/04/2023;1,1015;0,907852928;146,81;0,006811525
14/04/2023;1,1057;0,90440445;146,6;0,006821282
17/04/2023;1,0981;0,910663874;146,97;0,00680411
18/04/2023;1,0972;0,911410864;146,89;0,006807815
19/04/2023;1,0933;0,914662032;147,24;0,006791633
20/04/2023;1,0944;0,91374269;147,46;0,0067815
21/04/2023;1,0978;0,910912735;146,92;0,006806425
24/04/2023;1,1002;0,90892565;148,17;0,006749005
25/04/2023;1,1022;0,907276356;147,91;0,006760868
26/04/2023;1,1039;0,905879156;147,67;0,006771856
27/04/2023;1,1042;0,905633037;147,16;0,006795325
28/04/2023;1,0981;0,910663874;149,35;0,006695681
02/05/2023;1,0965;0,911992704;150,7;0,0066357
03/05/2023;1,1043;0,905551028;149,66;0,006681812
04/05/2023;1,1074;0,903016074;148,92;0,006715015
05/05/2023;1,1014;0,907935355;147,8;0,0067659
08/05/2023;1,1037;0,906043309;149,15;0,00670466
09/05/2023;1,0959;0,912492016;147,97;0,006758127
10/05/2023;1,095;0,913242009;148,18;0,006748549
11/05/2023;1,093;0,914913083;146,54;0,006824075
12/05/2023;1,0892;0,918105031;147,02;0,006801796
15/05/2023;1,0876;0,919455682;148,15;0,006749916
16/05/2023;1,0881;0,919033177;147,89;0,006761782
17/05/2023;1,0829;0,923446302;148,31;0,006742634
